SOAcondition,Unnamed: 12,Unnamed: 13,accuracy,height,operation,response,rt,size,stimulus,subject_nr,truth,width,md,auc,xflips,init_time
neutral,,,1,1050,add,1,1495,small,3_6_add_FI.jpg,147,False,1680,1.6826629995,1.1052314914,0,500.0
negative,,,1,1050,add,2,1095,large,8_4_add_true.jpg,147,True,1680,-0.301829289755,-0.304133232331,0,600.0
negative,,,1,1050,mult,1,1670,small,5_3_mult_FI.jpg,147,False,1680,1.21811127555,1.46798737047,1,480.0
negative,,,1,1050,add,1,1624,large,9_7_add_FI.jpg,147,False,1680,1.86738546405,1.68644116271,0,480.0
negative,,,1,1050,add,2,1254,large,6_8_add_true.jpg,147,True,1680,-0.0744529955148,-0.041203031328,0,680.0
neutral,,,1,1050,add,1,1766,large,4_9_add_FNI.jpg,147,False,1680,1.15492678749,1.20670838753,2,440.0
negative,,,1,1050,mult,2,1366,small,3_6_mult_true.jpg,147,True,1680,-0.644208100349,-0.748534523341,0,600.0
neutral,,,1,1050,mult,1,1134,small,2_7_mult_FNI.jpg,147,False,1680,0.405181581808,0.286518085993,0,560.0
negative,,,1,1050,add,1,1622,large,9_7_add_FNI.jpg,147,False,1680,1.41966369751,1.31993868122,0,500.0
neutral,,,1,1050,add,2,1164,small,2_7_add_true.jpg,147,True,1680,-0.498925222569,-0.47998970708,0,680.0
negative,,,1,1050,add,1,1518,large,8_4_add_FNI.jpg,147,False,1680,0.713136722802,0.796621130625,1,580.0
negative,,,1,1050,mult,1,1358,small,2_7_mult_FI.jpg,147,False,1680,1.15664647665,1.38986659117,1,560.0
neutral,,,1,1050,mult,1,1342,large,8_4_mult_FNI.jpg,147,False,1680,0.866849833981,0.828843556754,1,640.0
negative,,,1,1050,add,1,1263,large,6_8_add_FNI.jpg,147,False,1680,-0.244375834023,-0.166595702005,0,460.0
negative,,,1,1050,add,2,2139,small,5_3_add_true.jpg,147,True,1680,1.73522331766,1.29442636426,2,420.0
negative,,,1,1050,mult,2,1162,small,8_2_mult_true.jpg,147,True,1680,0.549516154001,0.648199530148,0,260.0
negative,,,0,1050,mult,2,1238,small,8_2_mult_FI.jpg,147,False,1680,-0.415492432175,-0.384097711716,0,620.0
neutral,,,1,1050,mult,1,1436,large,4_9_mult_FNI.jpg,147,False,1680,1.49626211729,1.29331471908,0,420.0
neutral,,,1,1050,mult,2,1173,small,2_7_mult_true.jpg,147,True,1680,-0.274804786334,-0.280675235451,0,460.0
neutral,,,1,1050,add,2,1304,small,3_6_add_true.jpg,147,True,1680,0.226399506975,0.158328788546,1,560.0
neutral,,,1,1050,mult,2,1465,large,6_8_mult_true.jpg,147,True,1680,-0.182301336603,-0.192795649029,0,660.0
neutral,,,1,1050,mult,2,1232,small,5_3_mult_true.jpg,147,True,1680,-0.139766039072,-0.171959512295,0,600.0
neutral,,,0,1050,add,2,1046,small,5_3_add_FI.jpg,147,False,1680,-0.0704634185446,-0.0790977552939,0,400.0
negative,,,1,1050,add,1,1739,small,3_6_add_FNI.jpg,147,False,1680,1.06333224193,0.0510176410855,0,620.0
